date,symbol,price,pe_ratio,to_buy
2022-01-11,NRG,40.88,-23.360000000000003,0
2022-01-11,CCL,21.98,-9.515151515151516,0
2023-08-30,ZETA,7.94,-23.352941176470587,1
2023-08-30,MGNI,8.31,-15.38888888888889,0
2023-08-30,WDC,42.52,-19.067264573991032,0
2023-08-30,ASTS,3.96,-16.5,0
2024-04-23,CLBT,10.71,-29.750000000000004,1
2024-04-23,CORZ,3.5,3.846153846153846,1
2024-04-23,ASTS,2.15,-13.4375,1
2021-03-15,NCLH,31.56,-12.57370517928287,0
2021-03-15,AAL,25.17,-6.606299212598426,0
2021-03-15,HRB,20.86,-16.4251968503937,1
2021-03-15,MRO,12.05,-28.02325581395349,0
2021-03-15,UAL,60.94,-9.536776212832551,0
2021-03-15,ALK,71.98,-20.74351585014409,0
2021-03-15,AIV,5.65,-21.73076923076923,1
2021-03-15,HBI,20.61,-21.694736842105264,0
2021-03-15,RCL,94.55,-15.525451559934318,0
2021-03-15,BA,265.63,-18.131740614334472,0
2021-03-15,CCL,29.79,-16.55,0
2021-06-30,NCLH,29.41,-15.159793814432993,0
2021-06-30,ZETA,8.4,-4.54054054054054,0
2021-06-30,MSTR,66.45,-21.64495114006515,1
2021-06-30,UAL,52.29,-39.02238805970149,0
2021-06-30,RCL,85.28,-16.120982986767487,0
2021-06-30,ASTS,12.94,-33.179487179487175,0
2021-06-30,FTI,9.05,-24.459459459459463,0
2021-06-30,CCL,26.36,-14.404371584699453,0
2021-04-29,NCLH,30.31,-7.286057692307692,1
2021-04-29,AAL,21.3,-10.812182741116752,1
2021-04-29,HRB,22.34,-17.590551181102363,1
2021-04-29,VST,17.06,-4.052256532066508,1
2021-04-29,UAL,53.69,-12.515151515151514,1
2021-04-29,HIMS,12.27,-36.088235294117645,1
2021-04-29,RCL,84.9,-18.21888412017168,1
2021-04-29,DAL,46.38,-25.07027027027027,0
2021-04-29,FTI,7.65,9.329268292682928,1
2021-04-29,CCL,27.21,-15.116666666666667,1
2023-04-12,ZETA,9.82,-25.84210526315789,0
2023-04-12,CLBT,5.6,-25.454545454545453,1
2023-04-12,MU,61.96,-29.08920187793428,1
2023-04-12,MSTR,32.28,8.276923076923078,0
2023-04-12,ALK,41.98,-37.81981981981981,1
2023-04-12,MGNI,8.65,-11.849315068493151,1
2023-04-12,ASTS,4.37,-6.936507936507937,1
2023-04-12,NRG,35.76,-6.16551724137931,0
2023-10-09,LNC,23.12,4.786749482401657,1
2023-10-09,ZETA,8.77,-32.48148148148148,0
2023-10-09,HRB,42.41,-37.86607142857142,1
2023-10-09,MSTR,34.05,-33.712871287128706,1
2023-10-09,FSLY,16.65,-39.64285714285714,1
2023-10-09,WDC,45.4,-21.41509433962264,1
2023-10-09,ASTS,3.27,-5.8392857142857135,1
2023-02-07,ZETA,9.65,-26.80555555555556,1
2023-02-07,HRB,39.52,-27.63636363636364,0
2023-02-07,MSTR,28.39,-12.963470319634704,1
2023-02-07,FSLY,11.09,-29.184210526315788,1
2023-02-07,ASTS,6.05,-14.75609756097561,1
2023-02-07,NRG,35.01,-7.339622641509434,0
2023-02-07,CCL,12.19,-9.598425196850393,0
2021-12-03,NCLH,18.29,-7.986899563318777,1
2021-12-03,ZETA,7.6,-14.339622641509433,1
2021-12-03,HRB,23.33,-27.44705882352941,0
2021-12-03,RKLB,13.0,-33.333333333333336,0
2021-12-03,RCL,66.76,-11.942754919499109,1
2021-12-03,CCL,17.2,-7.445887445887445,1
2021-06-21,NCLH,31.38,-7.54326923076923,0
2021-06-21,AAL,22.45,-11.395939086294415,0
2021-06-21,VST,17.92,-4.256532066508314,0
2021-06-21,UAL,55.69,-12.98135198135198,0
2021-06-21,HIMS,11.2,-32.94117647058823,0
2021-06-21,RCL,87.4,-18.755364806866957,0
2021-06-21,DAL,45.77,-24.74054054054054,0
2021-06-21,FTI,9.36,11.414634146341465,0
2021-06-21,CCL,28.67,-15.666666666666668,0
2024-06-14,CLBT,12.11,-33.638888888888886,1
2024-06-14,FSLY,7.2,-22.5,1
2024-06-14,ALK,40.33,-38.409523809523805,0
2024-06-14,CORZ,10.33,11.351648351648352,1
2024-01-16,NEM,36.01,-11.183229813664594,0
2024-01-16,HRB,45.65,-34.32330827067669,1
2024-01-16,ALB,125.95,-23.94486692015209,1
2024-01-16,LEG,23.28,-10.678899082568806,0
2024-01-16,GTLB,62.73,-34.09239130434782,1
2024-01-16,AIV,7.73,-7.224299065420561,0
2024-01-16,ASTS,4.13,-11.8,0
2023-03-22,ZETA,10.22,-28.388888888888893,0
2023-03-22,HRB,34.19,-23.90909090909091,0
2023-03-22,MU,58.17,-27.30985915492958,1
2023-03-22,MSTR,24.69,-11.273972602739727,1
2023-03-22,MGNI,9.12,-33.77777777777777,1
2023-03-22,AIV,6.97,-5.050724637681159,1
2023-03-22,ASTS,5.91,-14.414634146341465,0
2023-03-22,NRG,31.96,-6.700209643605871,1
2022-11-09,ZETA,7.9,-16.122448979591837,1
2022-11-09,HRB,40.16,-38.24761904761904,0
2022-11-09,FSLY,8.03,-15.44230769230769,1
2022-11-09,CELH,26.22,-32.775,1
2022-11-09,MGNI,5.78,-32.111111111111114,1
2022-11-09,U,21.5,-25.59523809523809,1
2022-11-09,IONQ,4.61,-38.41666666666667,1
2022-11-09,ASTS,6.63,-11.05,1
2022-11-09,BA,168.74,-30.403603603603607,1
2021-04-30,NCLH,31.05,-7.4639423076923075,0
2021-04-30,AAL,21.72,-11.025380710659896,1
2021-04-30,VST,16.87,-4.007125890736343,1
2021-04-30,UAL,54.4,-12.68065268065268,1
2021-04-30,HIMS,12.38,-36.41176470588236,1
2021-04-30,RCL,86.95,-18.6587982832618,1
2021-04-30,DAL,46.92,-25.36216216216216,0
2021-04-30,FTI,7.4,9.02439024390244,1
2021-04-30,CCL,27.96,-15.533333333333331,1
2024-08-27,LEG,12.85,-2.927107061503417,0
2024-08-27,FSLY,5.97,-18.65625,1
2024-08-27,AIV,9.14,-21.25581395348837,0
2024-08-27,OKLO,6.91,-1.3365570599613152,1
2024-08-27,CORZ,10.42,-2.3104212860310422,1
2024-02-15,NEM,33.08,-10.273291925465838,1
2024-02-15,HRB,47.55,-35.751879699248114,0
2024-02-15,ALB,117.5,-22.338403041825096,1
2024-02-15,LEG,20.07,-9.206422018348624,0
2024-02-15,AIV,7.68,-7.177570093457943,0
2024-02-15,CORZ,3.62,-7.098039215686274,1
2024-02-15,ASTS,3.41,-9.742857142857144,0
2023-12-13,LNC,26.07,5.39751552795031,0
2023-12-13,ZETA,8.58,-31.77777777777777,1
2023-12-13,GTLB,64.72,-35.17391304347826,1
2023-12-13,WDC,50.43,-23.7877358490566,1
2023-12-13,ASTS,5.24,-9.357142857142856,1
2024-04-11,CLBT,10.89,-30.250000000000004,1
2024-04-11,CORZ,3.0,3.2967032967032965,1
2024-04-11,ASTS,2.11,-13.187499999999998,1
2022-06-17,NCLH,11.43,-4.863829787234042,1
2022-06-17,ZETA,5.26,-9.74074074074074,1
2022-06-17,CLBT,5.22,18.64285714285714,1
2022-06-17,AAL,12.94,-5.134920634920634,1
2022-06-17,MSTR,16.76,-14.448275862068968,1
2022-06-17,FSLY,10.94,-20.259259259259256,1
2022-06-17,ALK,40.42,-35.4561403508772,1
2022-06-17,MGNI,9.64,-28.352941176470587,1
2022-06-17,RCL,37.3,-7.936170212765957,1
2022-06-17,DAL,30.26,-20.445945945945947,1
2022-06-17,ASTS,6.39,-8.753424657534246,1
2022-06-17,CCL,9.6,-5.962732919254658,1
2021-11-10,NCLH,26.73,-11.672489082969433,0
2021-11-10,ZETA,9.9,-18.67924528301887,0
2021-11-10,HRB,24.97,-29.376470588235293,0
2021-11-10,RKLB,14.59,-37.41025641025641,1
2021-11-10,RCL,88.75,-15.876565295169948,0
2021-11-10,CCL,23.49,-9.396,0
2022-11-15,ZETA,8.66,-17.6734693877551,0
2022-11-15,HRB,40.84,-38.8952380952381,0
2022-11-15,FSLY,10.7,-20.576923076923077,0
2022-11-15,ASTS,7.505,-12.508333333333333,0
2022-11-15,BA,175.35,-31.594594594594597,1
2021-06-02,NCLH,33.07,-7.949519230769231,0
2021-06-02,AAL,25.82,-13.106598984771574,0
2021-06-02,VST,16.75,-3.978622327790974,1
2021-06-02,UAL,60.29,-14.053613053613054,0
2021-06-02,RCL,96.98,-20.811158798283262,0
2021-06-02,DAL,47.77,-25.82162162162162,0
2021-06-02,FTI,9.89,12.0609756097561,0
2021-06-02,CCL,31.31,-17.109289617486336,0
2023-03-29,ZETA,10.51,-29.194444444444446,0
2023-03-29,HRB,34.36,-24.02797202797203,0
2023-03-29,MU,63.54,-29.83098591549296,1
2023-03-29,MSTR,28.4,-12.968036529680363,1
2023-03-29,MGNI,9.18,-34.0,1
2023-03-29,AIV,7.27,-5.268115942028985,1
2023-03-29,ASTS,6.35,-15.48780487804878,0
2023-03-29,NRG,33.18,-6.955974842767296,0
2021-03-04,NCLH,32.9,-13.10756972111554,0
2021-03-04,AAL,21.24,-5.574803149606299,1
2021-03-04,HRB,19.58,-15.417322834645669,1
2021-03-04,MRO,12.36,-28.744186046511626,0
2021-03-04,UAL,52.05,-8.145539906103286,1
2021-03-04,ALK,64.62,-18.62247838616715,1
2021-03-04,AIV,4.77,-18.346153846153843,1
2021-03-04,HBI,18.45,-19.42105263157895,1
2021-03-04,RCL,91.61,-15.042692939244665,0
2021-03-04,DAL,46.96,-39.46218487394958,0
2021-03-04,BA,224.71,-15.338566552901025,1
2021-03-04,LUV,56.08,-36.41558441558441,1
2021-03-04,CCL,27.4,-15.22222222222222,0
2022-12-08,ZETA,8.32,-16.979591836734695,1
2022-12-08,HRB,41.82,-39.82857142857143,0
2022-12-08,FSLY,9.95,-19.134615384615383,1
2022-12-08,IONQ,4.62,-38.5,1
2022-12-08,ASTS,4.48,-7.466666666666668,1
2022-12-08,BA,179.08,-32.26666666666667,1
2022-12-08,CCL,9.03,-7.110236220472441,1
2022-03-25,NCLH,19.86,-4.952618453865337,1
2022-03-25,ZETA,10.92,-23.23404255319149,1
2022-03-25,HRB,25.92,-23.563636363636363,1
2022-03-25,FSLY,16.68,-34.04081632653061,1
2022-03-25,HIMS,5.17,-34.46666666666667,0
2022-03-25,RCL,76.94,-14.435272045028142,0
2022-03-25,IONQ,13.18,-33.7948717948718,0
2022-03-25,BA,188.95,-26.915954415954417,0
2022-03-25,FTI,7.87,-22.485714285714288,1
2022-03-25,NRG,37.03,-21.16,1
2022-03-25,CCL,18.39,-11.078313253012048,0
2023-09-18,ZETA,7.91,-23.26470588235294,1
2023-09-18,ASTS,3.81,-15.875,1
2024-01-29,NEM,34.65,-10.76086956521739,1
2024-01-29,HRB,48.24,-36.27067669172932,0
2024-01-29,ALB,123.2,-23.422053231939167,1
2024-01-29,LEG,24.23,-11.114678899082568,0
2024-01-29,GTLB,73.58,-39.98913043478261,0
2024-01-29,CORZ,3.45,-6.764705882352941,1
2024-01-29,ASTS,3.07,-8.771428571428572,1
2021-04-05,NCLH,29.71,-7.141826923076923,1
2021-04-05,AAL,24.23,-12.299492385786802,0
2021-04-05,HRB,22.45,-17.677165354330707,1
2021-04-05,VST,17.68,-4.199524940617577,0
2021-04-05,UAL,59.29,-13.82051282051282,0
2021-04-05,RCL,89.15,-19.130901287553648,0
2021-04-05,DAL,50.25,-27.16216216216216,0
2021-04-05,FTI,7.85,9.573170731707318,1
2021-04-05,CCL,28.11,-15.616666666666664,1
2022-12-07,ZETA,8.11,-16.551020408163264,1
2022-12-07,HRB,41.58,-39.6,0
2022-12-07,FSLY,9.59,-18.44230769230769,1
2022-12-07,S,13.97,-39.91428571428572,1
2022-12-07,IONQ,4.35,-36.25,1
2022-12-07,ASTS,4.54,-7.566666666666667,1
2022-12-07,BA,176.5,-31.8018018018018,1
2022-12-07,CCL,8.89,-7.0,1
2021-08-27,NCLH,26.16,-13.484536082474229,1
2021-08-27,ZETA,7.11,-3.843243243243243,1
2021-08-27,MSTR,70.72,-23.035830618892508,1
2021-08-27,UAL,47.71,-35.6044776119403,1
2021-08-27,RCL,83.26,-15.73913043478261,1
2021-08-27,ASTS,10.99,-28.17948717948718,1
2021-08-27,FTI,6.8,-18.37837837837838,1
2021-08-27,CCL,24.35,-13.306010928961747,0
2022-11-04,ZETA,8.3,-16.938775510204085,1
2022-11-04,HRB,39.76,-37.86666666666666,0
2022-11-04,FSLY,8.66,-16.653846153846153,1
2022-11-04,CELH,28.75,-35.9375,1
2022-11-04,MGNI,6.41,-35.611111111111114,1
2022-11-04,U,25.26,-30.071428571428573,1
2022-11-04,ASTS,6.71,-11.183333333333334,1
2022-11-04,BA,160.01,-28.83063063063063,1
2022-08-10,NCLH,13.56,-11.114754098360656,1
2022-08-10,ZETA,7.09,-11.253968253968251,1
2022-08-10,VST,25.17,-7.94006309148265,0
2022-08-10,MSTR,33.58,-3.5723404255319147,0
2022-08-10,AIV,9.03,5.715189873417721,0
2022-08-10,CCL,10.34,-6.422360248447204,0
2021-12-16,NCLH,19.34,-8.445414847161572,1
2021-12-16,ZETA,7.78,-14.679245283018869,1
2021-12-16,HRB,24.01,-28.24705882352941,0
2021-12-16,RKLB,12.39,-31.76923076923077,0
2021-12-16,RCL,68.8,-12.307692307692308,1
2021-12-16,CCL,17.57,-7.606060606060606,1
2024-03-20,NEM,34.3,-10.652173913043477,1
2024-03-20,HRB,48.06,-36.13533834586466,1
2024-03-20,ALB,124.45,-23.65969581749049,0
2024-03-20,LEG,18.88,-8.660550458715596,0
2024-03-20,AIV,7.7,-7.196261682242991,0
2024-03-20,CORZ,3.34,-6.549019607843137,1
2024-03-20,ASTS,2.95,-8.428571428571429,1
2021-10-26,NCLH,25.91,-11.314410480349345,1
2021-10-26,ZETA,8.63,-16.28301886792453,1
2021-10-26,HRB,24.49,-28.811764705882357,0
2021-10-26,RKLB,13.22,-33.8974358974359,1
2021-10-26,RCL,84.42,-15.10196779964222,1
2021-10-26,CCL,21.82,-8.728,1
2024-06-11,CLBT,11.94,-33.166666666666664,1
2024-06-11,FSLY,7.4,-23.125,1
2024-06-11,ALK,40.24,-38.32380952380952,0
2024-06-11,CORZ,8.71,9.571428571428571,1
2021-12-07,NCLH,20.12,-8.786026200873362,1
2021-12-07,ZETA,8.79,-16.584905660377355,1
2021-12-07,HRB,23.64,-27.811764705882357,0
2021-12-07,RKLB,12.9,-33.07692307692308,0
2021-12-07,RCL,71.64,-12.815742397137749,1
2021-12-07,CCL,18.5,-8.008658008658008,1
2021-03-02,NCLH,31.18,-12.422310756972111,0
2021-03-02,AAL,21.44,-5.6272965879265096,1
2021-03-02,HRB,19.67,-15.488188976377954,1
2021-03-02,MRO,11.23,-26.116279069767444,1
2021-03-02,UAL,53.21,-8.327073552425666,1
2021-03-02,ALK,65.42,-18.853025936599423,1
2021-03-02,AIV,4.8,-18.46153846153846,1
2021-03-02,HBI,18.29,-19.25263157894737,1
2021-03-02,RCL,93.62,-15.372742200328409,0
2021-03-02,BA,223.14,-15.231399317406142,1
2021-03-02,LUV,57.81,-37.53896103896104,1
2021-03-02,CCL,27.59,-15.327777777777778,0
2022-10-07,ZETA,7.04,-14.36734693877551,1
2022-10-07,HRB,38.05,-36.238095238095234,1
2022-10-07,FSLY,8.63,-16.596153846153847,1
2022-10-07,CELH,28.52,-35.65,1
2022-10-07,MGNI,6.99,-38.833333333333336,1
2022-10-07,U,32.77,-39.011904761904766,1
2022-10-07,ASTS,7.18,-11.966666666666669,1
2022-10-07,BA,129.79,-23.385585585585584,1
2022-08-25,NCLH,14.48,-11.868852459016392,1
2022-08-25,ZETA,6.8,-10.793650793650793,1
2022-08-25,VST,25.65,-8.091482649842272,0
2022-08-25,MSTR,27.28,-2.902127659574468,0
2022-08-25,AIV,9.25,5.854430379746836,0
2022-08-25,CCL,10.54,-6.546583850931676,0
2022-05-23,NCLH,15.1,-6.425531914893616,0
2022-05-23,ZETA,8.01,-14.833333333333332,0
2022-05-23,CLBT,4.49,16.035714285714285,1
2022-05-23,AAL,16.75,-6.646825396825397,0
2022-05-23,MSTR,20.44,-17.620689655172416,1
2022-05-23,FSLY,11.85,-21.944444444444443,1
2022-05-23,MGNI,10.65,-31.323529411764703,0
2022-05-23,RCL,55.38,-11.782978723404256,0
2022-05-23,DAL,39.52,-26.702702702702705,0
2022-05-23,ASTS,7.78,-10.657534246575343,1
2022-05-23,CCL,13.11,-7.897590361445783,0
2023-08-03,ZETA,9.5,-27.941176470588232,0
2023-08-03,MU,69.18,-39.98843930635839,0
2023-08-03,MGNI,14.79,-27.38888888888889,0
2023-08-03,WDC,43.26,-19.39910313901345,0
2023-08-03,ASTS,4.26,-17.75,0
2023-02-06,ZETA,9.33,-25.916666666666668,1
2023-02-06,HRB,39.37,-27.53146853146853,0
2023-02-06,MSTR,28.21,-12.881278538812786,1
2023-02-06,FSLY,10.88,-28.63157894736842,1
2023-02-06,AIV,7.62,-5.521739130434783,0
2023-02-06,ASTS,6.04,-14.731707317073171,1
2023-02-06,NRG,34.68,-7.270440251572327,0
2023-02-06,CCL,11.87,-9.346456692913383,0
2022-06-10,NCLH,13.16,-5.6,1
2022-06-10,ZETA,6.4,-11.851851851851851,1
2022-06-10,CLBT,4.69,16.75,1
2022-06-10,AAL,14.71,-5.837301587301588,0
2022-06-10,MSTR,20.34,-17.53448275862069,1
2022-06-10,FSLY,11.52,-21.33333333333333,1
2022-06-10,ALK,44.0,-38.59649122807018,0
2022-06-10,MGNI,10.19,-29.970588235294112,0
2022-06-10,RCL,45.75,-9.73404255319149,0
2022-06-10,DAL,35.12,-23.72972972972973,0
2022-06-10,ASTS,6.405,-8.773972602739727,1
2022-06-10,CCL,11.05,-6.863354037267081,0
2024-05-23,CLBT,11.88,-33.0,1
2024-05-23,FSLY,8.62,-26.9375,0
2024-05-23,CORZ,4.17,4.582417582417582,1
2024-05-23,ASTS,4.14,-25.875,1
2021-07-12,NCLH,27.28,-14.061855670103094,0
2021-07-12,ZETA,6.79,-3.67027027027027,0
2021-07-12,MSTR,58.87,-19.175895765472312,1
2021-07-12,UAL,50.62,-37.77611940298507,0
2021-07-12,RCL,81.54,-15.413988657844993,0
2021-07-12,ASTS,13.3,-34.1025641025641,0
2021-07-12,FTI,8.43,-22.783783783783782,0
2021-07-12,CCL,23.86,-13.038251366120218,0
2022-02-25,NCLH,19.65,-4.900249376558604,1
2022-02-25,ZETA,12.42,-26.425531914893615,0
2022-02-25,HRB,24.49,-22.26363636363636,1
2022-02-25,FSLY,18.69,-38.142857142857146,0
2022-02-25,HIMS,5.3,-35.333333333333336,0
2022-02-25,TMDX,17.07,-37.10869565217392,1
2022-02-25,RCL,83.76,-15.714821763602252,0
2022-02-25,IONQ,15.1,-38.71794871794872,0
2022-02-25,BA,201.48,-28.700854700854705,0
2022-02-25,FTI,6.8,-19.42857142857143,1
2022-02-25,CCL,21.1,-9.134199134199134,0
2024-08-14,LEG,12.18,-2.774487471526196,1
2024-08-14,FSLY,5.99,-18.71875,1
2024-08-14,AIV,8.72,-20.27906976744186,0
2024-08-14,OKLO,7.61,-1.4719535783365572,1
2024-08-14,CORZ,8.8,-1.951219512195122,1
2023-09-29,ZETA,8.35,-24.55882352941176,0
2023-09-29,MGNI,7.54,-13.962962962962962,1
2023-09-29,WDC,45.63,-21.52358490566038,0
2023-09-29,ASTS,3.8,-15.833333333333334,1
2023-12-05,LNC,23.74,4.915113871635611,1
2023-12-05,ZETA,8.35,-30.925925925925924,1
2023-12-05,GTLB,58.99,-32.05978260869565,1
2023-12-05,WDC,46.77,-22.06132075471698,1
2023-12-05,ASTS,4.83,-8.625,1
2021-06-24,NCLH,30.61,-7.358173076923077,0
2021-06-24,AAL,22.35,-11.34517766497462,0
2021-06-24,VST,18.25,-4.3349168646080765,0
2021-06-24,UAL,54.34,-12.666666666666668,0
2021-06-24,HIMS,10.75,-31.617647058823525,0
2021-06-24,RCL,86.97,-18.663090128755364,0
2021-06-24,DAL,44.91,-24.27567567567567,0
2021-06-24,FTI,9.29,11.329268292682926,0
2021-06-24,CCL,27.46,-15.005464480874316,0
2022-04-22,NCLH,21.13,-8.991489361702127,0
2022-04-22,ZETA,10.55,-19.53703703703704,0
2022-04-22,CLBT,5.12,18.285714285714285,0
2022-04-22,AAL,20.18,-8.007936507936508,0
2022-04-22,MSTR,40.91,-35.26724137931034,0
2022-04-22,FSLY,17.02,-31.518518518518515,0
2022-04-22,MGNI,10.96,-32.23529411764706,0
2022-04-22,RCL,81.72,-17.38723404255319,0
2022-04-22,DAL,43.69,-29.52027027027027,0
2022-04-22,ASTS,7.42,-10.164383561643836,1
2022-04-22,CCL,18.84,-11.349397590361448,0
2021-02-10,NCLH,24.14,-9.617529880478088,1
2021-02-10,AAL,17.41,-4.569553805774278,1
2021-02-10,HRB,19.71,-15.51968503937008,1
2021-02-10,MRO,9.09,-21.13953488372093,1
2021-02-10,UAL,43.78,-6.85133020344288,1
2021-02-10,ALK,57.36,-16.530259365994237,1
2021-02-10,AIV,4.92,-18.923076923076923,1
2021-02-10,HBI,18.73,-19.71578947368421,1
2021-02-10,LYV,79.63,-38.10047846889952,1
2021-02-10,RCL,68.77,-11.292282430213463,1
2021-02-10,DAL,42.9,-36.05042016806723,1
2021-02-10,BA,211.92,-14.465529010238908,1
2021-02-10,LUV,51.28,-33.298701298701296,1
2021-02-10,CCL,20.93,-7.292682926829268,1
2024-01-18,NEM,34.62,-10.751552795031056,0
2024-01-18,HRB,45.62,-34.30075187969924,1
2024-01-18,ALB,117.99,-22.431558935361217,1
2024-01-18,LEG,23.3,-10.688073394495412,0
2024-01-18,GTLB,65.1,-35.38043478260869,1
2024-01-18,ASTS,4.16,-11.885714285714286,0
2022-02-16,NCLH,22.75,-5.673316708229427,0
2022-02-16,ZETA,11.77,-25.04255319148936,1
2022-02-16,HRB,24.96,-22.69090909090909,1
2022-02-16,HIMS,4.79,-31.933333333333334,1
2022-02-16,TMDX,15.85,-34.45652173913043,1
2022-02-16,RCL,87.06,-16.333958724202628,0
2022-02-16,BA,218.93,-31.18660968660969,0
2022-02-16,FTI,6.81,-19.457142857142856,1
2022-02-16,NRG,39.09,-22.337142857142855,0
2022-02-16,CCL,23.31,-10.09090909090909,0
2024-06-06,CLBT,10.55,-29.30555555555556,1
2024-06-06,FSLY,7.72,-24.125,0
2024-06-06,ALK,40.98,-39.02857142857143,0
2024-06-06,CORZ,7.85,8.626373626373626,1
2022-08-19,NCLH,13.18,-10.80327868852459,1
2022-08-19,ZETA,6.46,-10.253968253968251,1
2022-08-19,VST,25.25,-7.965299684542587,0
2022-08-19,MSTR,28.3,-3.0106382978723403,0
2022-08-19,AIV,9.21,5.829113924050633,0
2022-08-19,CCL,9.87,-6.130434782608695,1
2022-11-29,ZETA,8.53,-17.408163265306122,1
2022-11-29,FSLY,8.8,-16.923076923076923,1
2022-11-29,ASTS,6.34,-10.566666666666666,0
2022-11-29,BA,175.32,-31.589189189189188,1
2021-12-22,NCLH,22.62,-9.877729257641922,0
2021-12-22,ZETA,8.27,-15.603773584905658,1
2021-12-22,HRB,23.36,-27.48235294117647,1
2021-12-22,RKLB,12.36,-31.69230769230769,0
2021-12-22,RCL,79.46,-14.214669051878351,1
2021-12-22,CCL,21.25,-9.1991341991342,0
2021-09-10,NCLH,24.59,-12.675257731958764,1
2021-09-10,ZETA,6.92,-3.740540540540541,1
2021-09-10,MSTR,61.56,-20.05211726384365,1
2021-09-10,UAL,44.34,-33.08955223880597,1
2021-09-10,RCL,81.56,-15.417769376181475,1
2021-09-10,ASTS,11.67,-29.923076923076923,1
2021-09-10,FTI,6.58,-17.783783783783782,1
2021-09-10,CCL,22.75,-9.1,1
2024-02-06,NEM,33.66,-10.45341614906832,1
2024-02-06,HRB,47.34,-35.59398496240602,0
2024-02-06,ALB,113.02,-21.48669201520913,1
2024-02-06,LEG,23.19,-10.637614678899082,0
2024-02-06,AIV,7.5,-7.009345794392523,1
2024-02-06,CORZ,3.27,-6.411764705882353,1
2024-02-06,ASTS,2.88,-8.22857142857143,1
2024-09-09,LEG,11.73,-2.671981776765376,1
2024-09-09,FSLY,5.63,-17.59375,1
2024-09-09,AIV,8.75,-20.348837209302324,0
2024-09-09,OKLO,5.65,-1.0928433268858802,1
2024-09-09,CORZ,10.0,-2.217294900221729,1
2024-09-09,IONQ,6.62,-36.77777777777778,1
2024-07-24,LEG,12.35,-2.8132118451025057,1
2024-07-24,FSLY,7.68,-24.0,0
2024-07-24,AIV,8.97,-20.860465116279077,0
2024-07-24,CORZ,10.11,-2.2416851441241685,1
2024-07-24,ASTS,13.36,-26.19607843137255,1
2023-09-21,ZETA,7.56,-22.23529411764705,1
2023-09-21,MGNI,7.35,-13.611111111111107,1
2023-09-21,ASTS,3.81,-15.875,1
2022-03-24,NCLH,19.75,-4.925187032418953,1
2022-03-24,ZETA,10.98,-23.361702127659576,1
2022-03-24,HRB,25.83,-23.481818181818177,1
2022-03-24,FSLY,17.6,-35.91836734693878,1
2022-03-24,HIMS,5.27,-35.13333333333333,0
2022-03-24,RCL,76.87,-14.422138836772984,0
2022-03-24,IONQ,13.95,-35.76923076923077,0
2022-03-24,BA,189.05,-26.930199430199437,0
2022-03-24,FTI,7.65,-21.85714285714286,1
2022-03-24,NRG,36.45,-20.82857142857143,1
2022-03-24,CCL,18.49,-11.138554216867467,0
2021-10-22,NCLH,25.48,-11.126637554585152,1
2021-10-22,ZETA,8.18,-15.433962264150942,1
2021-10-22,HRB,24.6,-28.94117647058824,0
2021-10-22,RKLB,13.0,-33.333333333333336,1
2021-10-22,RCL,84.63,-15.13953488372093,1
2021-10-22,CCL,22.29,-8.916,1
2022-09-28,NCLH,14.64,-12.0,1
2022-09-28,ZETA,6.81,-10.809523809523808,1
2022-09-28,VST,22.3,-7.034700315457414,0
2022-09-28,MSTR,22.05,-2.345744680851064,1
2022-09-28,MGNI,6.98,-36.73684210526316,1
2022-09-28,AIV,7.35,4.651898734177215,1
2023-11-07,LNC,23.03,4.768115942028985,1
2023-11-07,ZETA,8.44,-31.259259259259256,1
2023-11-07,HRB,41.46,-37.01785714285714,1
2023-11-07,GTLB,44.55,-24.21195652173913,1
2023-11-07,WDC,43.09,-20.32547169811321,1
2023-11-07,ASTS,3.97,-7.0892857142857135,1
2021-09-22,NCLH,26.01,-13.40721649484536,1
2021-09-22,ZETA,5.93,-3.205405405405405,1
2021-09-22,MSTR,59.96,-19.53094462540717,1
2021-09-22,UAL,45.68,-34.089552238805965,1
2021-09-22,RCL,85.33,-16.130434782608695,1
2021-09-22,ASTS,11.28,-28.92307692307692,1
2021-09-22,FTI,6.83,-18.45945945945946,1
2021-09-22,CCL,23.61,-9.444,1
2023-10-13,LNC,23.1,4.782608695652174,1
2023-10-13,ZETA,8.54,-31.629629629629623,0
2023-10-13,HRB,42.84,-38.25,1
2023-10-13,MSTR,31.82,-31.504950495049503,1
2023-10-13,FSLY,14.7,-35.0,1
2023-10-13,WDC,45.7,-21.556603773584907,1
2023-10-13,ASTS,3.06,-5.4642857142857135,1
2022-07-11,NCLH,10.96,-8.98360655737705,1
2022-07-11,ZETA,4.7,-7.46031746031746,1
2022-07-11,VST,22.09,-6.968454258675079,1
2022-07-11,MSTR,20.09,-2.1372340425531915,1
2022-07-11,AIV,6.59,4.170886075949367,1
2022-07-11,CCL,8.49,-5.273291925465839,1
2022-06-21,NCLH,11.47,-4.880851063829788,1
2022-06-21,ZETA,5.02,-9.296296296296294,1
2022-06-21,CLBT,5.2,18.57142857142857,1
2022-06-21,AAL,13.04,-5.174603174603174,1
2022-06-21,MSTR,17.9,-15.43103448275862,1
2022-06-21,FSLY,11.53,-21.351851851851848,1
2022-06-21,ALK,40.51,-35.53508771929825,1
2022-06-21,MGNI,10.35,-30.441176470588232,0
