date,symbol,price,ratio,to_buy
2021-12-01,KR,40.21,0.9251076585059635,1
2021-12-01,WBA,43.72,1.1136019586442878,1
2021-12-01,CAH,45.87,0.2910691866812227,1
2021-12-01,MPC,60.91,1.137189000738666,1
2021-12-01,VLO,67.31,0.9280206639566396,1
2021-12-01,PSX,68.67,1.000132468009126,1
2021-12-01,MCK,215.41,0.4905094328286469,1
2024-04-08,AAL,13.9,0.7264768098647574,0
2024-04-08,WBA,19.16,0.4463185792939652,0
2024-04-08,DXC,20.87,1.172997548730065,0
2024-04-08,KSS,24.98,0.4655439892545332,0
2024-04-08,UAL,43.31,1.1339558975994897,1
2024-04-08,GM,44.34,1.1906053842934858,0
2024-04-08,KR,55.37,1.074115853658537,0
2024-04-08,CNC,72.98,0.966472512683446,0
2024-04-08,CVS,74.44,1.0660513962924656,0
2024-04-08,BBY,80.14,1.1813618735490918,1
2024-04-08,CAH,109.47,0.4844422793247254,0
2023-02-07,AAL,16.96,0.8384198953673516,0
2023-02-07,KSS,34.55,0.6314171787672371,0
2023-02-07,NRG,35.01,1.0251177593889242,0
2023-02-07,WBA,36.74,0.9493716374093824,0
2023-02-07,KR,44.47,0.9156301869454097,0
2023-02-07,CNC,70.98,1.0993586631422063,0
2023-02-07,CAH,78.61,0.3909957450115603,0
2023-02-07,PSX,102.28,1.1802866704734476,0
2023-02-07,VLO,134.52,1.189045177981124,0
2021-03-24,FTI,7.62,1.0001792125156883,1
2021-03-24,CAH,59.11,0.4154960159842084,0
2021-03-24,MCK,187.8,0.4764076103452132,0
2021-06-16,NRG,36.92,1.1179582206154988,1
2021-06-16,KR,37.55,0.6782967697951474,1
2021-06-16,CAH,57.5,0.4245703373647358,0
2021-06-16,MCK,191.42,0.5055595684792533,0
2022-09-23,GPS,8.47,0.8015426497277677,1
2022-09-23,AAL,12.21,0.6329850943227537,1
2022-09-23,KSS,26.3,0.7593344751651578,1
2022-09-23,WBA,32.83,0.8737399611698358,1
2022-09-23,UAL,33.07,0.89262505498679,1
2022-09-23,DELL,35.52,0.978564238410596,1
2022-09-23,LRCX,38.06,1.1283932463666668,1
2022-09-23,KR,44.86,0.9272983428604424,0
2022-09-23,CAH,66.05,0.3800087043288113,1
2022-09-23,VLO,100.57,0.7595185995623632,1
2023-02-17,F,12.89,1.1689152026182412,0
2023-02-17,GPS,13.74,1.1657789300023569,0
2023-02-17,AAL,16.36,0.808758814163318,0
2023-02-17,KSS,32.43,0.5926732015284931,0
2023-02-17,NRG,34.22,1.0019859961807769,0
2023-02-17,WBA,36.76,0.9498884428734048,0
2023-02-17,KR,44.0,0.905952962122735,0
2023-02-17,CNC,73.36,1.1362207879418464,0
2023-02-17,PSX,99.54,1.14866772759999,0
2023-02-17,VLO,129.61,1.1456448522014084,0
2023-12-13,HBI,4.01,0.930696794692802,1
2023-12-13,F,11.24,1.0259473528001644,1
2023-12-13,AAL,14.09,0.6842512423972704,0
2023-12-13,WBA,24.63,0.5787281717383606,0
2023-12-13,LNC,26.07,1.0523645636450154,1
2023-12-13,KSS,27.16,0.7369511593487913,0
2023-12-13,GM,33.99,1.0028093630327888,1
2023-12-13,UAL,41.58,0.9416610858188346,1
2023-12-13,KR,44.72,0.946894013016462,1
2023-12-13,CVS,75.29,1.0836604199492663,0
2023-12-13,CNC,76.67,1.0767376631091952,0
2023-12-13,CAH,108.05,0.4833966364150978,0
2023-12-13,VLO,124.8,1.0951359233413187,1
2021-09-29,KR,41.34,0.9681926646045071,1
2021-09-29,CAH,51.59,0.3476806931855539,0
2021-09-29,CNC,63.26,1.1892349859790492,1
2021-09-29,PSX,69.96,1.1405044914821123,1
2021-09-29,VLO,70.31,1.0312876603719188,1
2021-09-29,MCK,205.45,0.5051511791173373,1
